well_id,original
126432134,7.5370001792907715
126432150,3.311000108718872
126432166,1.3680000305175781
126432168,7.703999996185303
126432182,0.23399999737739563
126432184,3.6710000038146973
126432216,6.576000213623047
126432232,7.257999897003174
126432485,4.918000221252441
126432487,3.3459999561309814
126432489,9.798999786376953
126432491,7.960000038146973
126432501,3.63100004196167
126432503,2.632999897003174
126432505,7.215000152587891
126432507,8.425999641418457
126432519,4.789000034332275
126432521,8.437999725341797
126432536,1.8769999742507935
126432538,5.005000114440918
126432540,-0.014000000432133675
126432554,-0.21799999475479126
126432556,6.834000110626221
126432558,0.3149999976158142
126432570,1.7419999837875366
126432572,9.277000427246094
126432574,2.4700000286102295
126432586,4.583000183105469
126432588,5.765999794006348
126432591,2.938999891281128
126432604,2.131999969482422
126432606,8.670000076293945
126432608,4.673999786376953
126432620,0.9179999828338623
126432622,6.829999923706055
126432624,9.173999786376953
126432636,1.8739999532699585
126432638,8.95199966430664
126432640,4.208000183105469
126432652,3.5160000324249268
126432654,5.331999778747559
126432656,7.678999900817871
126432668,3.13700008392334
126432670,9.265000343322754
126432672,5.031000137329102
126434319,4.326000213623047
126434322,7.455999851226807
126434324,1.7410000562667847
126434326,4.2729997634887695
126434329,5.296000003814697
126434332,4.51200008392334
126434342,4.2170000076293945
126434345,6.206999778747559
126434349,1.7860000133514404
126434352,0.6909999847412109
126434356,5.199999809265137
126434359,4.271999835968018
126434371,6.672999858856201
126434375,4.482999801635742
126434378,3.0959999561309814
126434381,1.6390000581741333
126434383,1.0410000085830688
126434385,5.604000091552734
126434393,2.572999954223633
126434395,6.283999919891357
126434397,5.800000190734863
126434399,2.4089999198913574
126434401,4.360000133514404
126434409,2.4749999046325684
126434413,1.0670000314712524
126434417,2.2960000038146973
126434420,2.315000057220459
126434422,3.7860000133514404
126434433,2.6029999256134033
126434437,6.974999904632568
126434440,6.916999816894531
126434446,2.369999885559082
126434459,3.9519999027252197
126434461,2.749000072479248
126434463,6.436999797821045
126434466,0.2150000035762787
126434469,4.269999980926514
126434472,4.14300012588501
126434480,5.269999980926514
126434483,1.569000005722046
126434485,4.257999897003174
126434499,5.672999858856201
126434502,4.7179999351501465
126434504,6.125999927520752
126434506,3.809000015258789
126434508,4.565000057220459
126434521,-0.050999999046325684
126434524,0.9319999814033508
126434527,4.546000003814697
126434530,4.133999824523926
126434532,4.318999767303467
126434557,4.232999801635742
126434559,1.2899999618530273
126434561,5.619999885559082
126434563,6.03000020980835
126434565,3.184999942779541
126434574,4.091000080108643
126434577,3.068000078201294
126434581,3.2730000019073486
126434583,3.2360000610351562
126434977,7.0
126434979,4.853000164031982
126434983,2.069999933242798
126434985,3.1040000915527344
126434993,2.7880001068115234
126434995,2.1630001068115234
126434999,2.996000051498413
126435001,2.734999895095825
126435009,4.3470001220703125
126435011,0.8270000219345093
126435013,0.6029999852180481
126435015,3.115999937057495
126435017,2.996000051498413
126435025,3.119999885559082
126435027,1.0180000066757202
126435029,2.1610000133514404
126435031,1.9989999532699585
126435041,2.2119998931884766
126435043,3.8940000534057617
126435049,1.9390000104904175
126435057,2.61299991607666
126435059,3.117000102996826
126435061,2.752000093460083
126435063,3.569999933242798
126435065,2.5899999141693115
126435073,3.7699999809265137
126435075,3.7139999866485596
126435077,1.1339999437332153
126435079,3.997999906539917
126435089,4.46999979019165
126435091,3.2850000858306885
126435093,2.6679999828338623
126435095,3.6389999389648438
126435105,4.083000183105469
126435107,2.7769999504089355
126435109,3.8359999656677246
126435111,2.680999994277954
126435121,4.4670000076293945
126435123,2.3580000400543213
126435125,3.6740000247955322
126435127,2.631999969482422
126435137,4.025000095367432
126435143,3.446000099182129
126435153,0.0
126435155,2.8889999389648438
126435157,2.9159998893737793
126435159,3.4769999980926514
126435708,8.899999618530273
126435710,4.041999816894531
126435712,2.8420000076293945
126435726,4.063000202178955
126435728,7.163000106811523
126435736,9.772000312805176
126435740,4.353000164031982
126435742,4.540999889373779
126435756,4.724999904632568
126435758,4.5289998054504395
126435772,7.683000087738037
126435774,4.385000228881836
126435788,3.181999921798706
126435820,5.96999979019165
126435822,2.9030001163482666
126435836,6.307000160217285
126435838,2.140000104904175
126435852,3.806999921798706
126435854,2.9630000591278076
126435868,6.703000068664551
126435870,-0.01600000075995922
126435884,4.885000228881836
126435886,1.815999984741211
126439237,3.878999948501587
126439253,3.502000093460083
126439285,8.25100040435791
127687492,12.347000122070312
127687556,8.446000099182129
127686937,5.065000057220459
127686939,3.805000066757202
127686941,5.310999870300293
127686943,8.041999816894531
127686947,1.9579999446868896
127686953,3.9230000972747803
127686955,3.99399995803833
127686957,5.241000175476074
127686963,4.769000053405762
127686969,3.7980000972747803
127686971,5.698999881744385
127686975,3.5920000076293945
127686979,1.2619999647140503
127686985,4.671999931335449
127686987,6.52400016784668
127686989,1.6579999923706055
127686991,3.5889999866485596
127686995,2.24399995803833
127687001,4.985000133514404
127687003,6.808000087738037
127687005,3.2780001163482666
127687007,3.2330000400543213
127687009,4.085999965667725
127687011,2.871999979019165
127687017,6.247000217437744
127687019,2.496000051498413
127687021,2.0490000247955322
127687023,3.437000036239624
127687025,8.42199993133545
127687027,8.317999839782715
127687033,5.131999969482422
127687035,2.931999921798706
127687037,2.688999891281128
127687039,4.293000221252441
127687041,8.812999725341797
127687043,8.98900032043457
127687049,3.7709999084472656
127687051,5.644999980926514
127687053,6.204999923706055
127687055,4.434000015258789
127687057,5.739999771118164
127687065,4.464000225067139
127687067,6.48199987411499
127687069,4.27400016784668
127687071,3.493000030517578
127687073,2.127000093460083
127687081,5.328999996185303
127687083,4.498000144958496
127687085,5.131999969482422
127687087,4.46999979019165
127687089,2.6500000953674316
127687097,5.48799991607666
127687099,3.4189999103546143
127687101,6.761000156402588
127687103,5.446000099182129
127687105,1.8279999494552612
127687113,4.690000057220459
127687115,2.5969998836517334
127687117,5.770999908447266
127687119,6.1529998779296875
139409741,6.702000141143799
139409745,4.860000133514404
139409747,2.490999937057495
139409749,2.6419999599456787
139409751,5.704999923706055
139409753,1.9800000190734863
139409757,7.25600004196167
139409759,5.309000015258789
139409761,3.0929999351501465
139409763,2.6440000534057617
139409765,1.190999984741211
139409767,4.914999961853027
139409769,2.4179999828338623
139409775,5.211999893188477
139409777,3.806999921798706
139409779,1.1610000133514404
139409781,3.125999927520752
139409783,6.464000225067139
139409785,2.306999921798706
139409791,8.232000350952148
139409793,8.010000228881836
139409795,2.9739999771118164
139409797,4.324999809265137
139409799,3.6760001182556152
139409801,2.1429998874664307
139409809,6.243000030517578
139409811,3.177000045776367
139409813,0.05900000035762787
139409815,3.744999885559082
139409823,8.196000099182129
139409825,7.875
139409829,1.2309999465942383
139409831,5.3979997634887695
139409839,2.3389999866485596
139409841,10.154000282287598
139409843,2.24399995803833
139409845,3.239000082015991
139409847,2.177000045776367
139409853,2.063999891281128
139409855,4.74399995803833
139409857,7.877999782562256
139409859,6.341000080108643
139409861,1.99399995803833
139409869,9.508000373840332
139409871,3.73799991607666
139409873,9.574999809265137
139409875,7.627999782562256
139409877,1.940999984741211
139409879,3.00600004196167
139409887,1.7860000133514404
139409889,8.701000213623047
139409891,6.818999767303467
139409893,3.7019999027252197
139409895,4.309000015258789
139409903,0.4410000145435333
139409905,8.293999671936035
139409907,9.329000473022461
139409909,3.1440000534057617
139409911,4.7129998207092285
139409919,2.364000082015991
139409921,4.908999919891357
139409925,6.690999984741211
139409927,4.708000183105469
141667077,5.478000164031982
141667079,6.164999961853027
141667081,3.0190000534057617
141667083,3.5139999389648438
141667085,3.9800000190734863
141667087,3.553999900817871
141667089,1.9819999933242798
141667093,3.7019999027252197
141667095,5.9770002365112305
141667097,3.069000005722046
141667099,3.0220000743865967
141667101,3.683000087738037
141667103,1.1080000400543213
141667105,2.859999895095825
141667109,8.375
141667111,8.5649995803833
141667113,2.2939999103546143
141667115,6.24399995803833
141667117,5.624000072479248
141667119,2.7039999961853027
141667121,3.1459999084472656
141667125,3.250999927520752
141667127,9.243000030517578
141667129,4.2170000076293945
141667131,4.730999946594238
141667133,3.8529999256134033
141667135,2.8429999351501465
141667137,3.9539999961853027
141667141,6.544000148773193
141667143,8.345999717712402
141667145,2.931999921798706
141667147,4.52400016784668
141667149,2.38700008392334
141667151,3.744999885559082
141667153,3.121999979019165
141667157,6.114999771118164
141667159,8.079000473022461
141667161,3.5759999752044678
141667163,0.9739999771118164
141667165,5.241000175476074
141667167,3.1419999599456787
141667169,1.7350000143051147
141667173,5.010000228881836
141667175,3.0969998836517334
141667177,3.4059998989105225
141667179,1.5490000247955322
141667181,-0.19699999690055847
141667183,2.6410000324249268
141667185,2.7939999103546143
141667189,5.507999897003174
141667191,2.311000108718872
141667193,3.1559998989105225
141667195,4.514999866485596
141667197,2.742000102996826
141667199,2.746000051498413
141667205,5.216000080108643
141667207,3.9489998817443848
141667209,5.455999851226807
141667211,2.615999937057495
141667213,5.355000019073486
141667215,3.7070000171661377
141667217,1.6540000438690186
141667221,5.4120001792907715
141667223,2.125999927520752
141667225,5.3379998207092285
141667227,3.5969998836517334
141667229,3.8389999866485596
141667231,2.6419999599456787
141667237,4.993000030517578
141667239,3.3610000610351562
141667241,6.24399995803833
141667243,2.2880001068115234
141667245,3.7239999771118164
141667247,2.243000030517578
141667253,4.578999996185303
141667255,3.7219998836517334
141667257,5.2179999351501465
141667259,3.6410000324249268
141667261,2.4830000400543213
141667263,3.0250000953674316
147712554,9.418000221252441
147712570,7.248000144958496
147712584,3.515000104904175
149052678,4.75
149052680,8.734999656677246
149052694,4.125999927520752
149052742,3.9690001010894775
149052774,3.117000102996826
149052790,2.0980000495910645
149052806,3.0209999084472656
149052822,3.322999954223633
149052838,3.561000108718872
149052854,5.2210001945495605
156434409,4.711999893188477
156434425,3.671999931335449
156434441,4.11299991607666
157772849,5.699999809265137
157772852,3.2760000228881836
157772854,6.6579999923706055
157772856,3.316999912261963
157772858,6.09499979019165
157772862,9.114999771118164
157772864,3.299999952316284
157772866,3.2360000610351562
157772868,0.5049999952316284
157772870,6.85099983215332
157772872,4.361999988555908
157772874,6.748000144958496
157772876,3.2869999408721924
157772878,8.215999603271484
157772880,-0.35499998927116394
157772882,3.9719998836517334
157772884,5.421000003814697
157772886,3.9000000953674316
157772888,4.00600004196167
157772890,5.248000144958496
157772892,4.63700008392334
157772894,8.031999588012695
157772896,2.440000057220459
157772898,4.491000175476074
157772900,4.14900016784668
157772902,3.7669999599456787
157772904,5.046999931335449
157772906,5.703999996185303
157772908,3.01200008392334
157772910,7.073999881744385
157772912,3.2079999446868896
157772914,4.164999961853027
157772916,2.572999954223633
157772918,2.6419999599456787
157772920,10.024999618530273
157772922,3.7109999656677246
157772926,9.58899974822998
157772930,5.568999767303467
157772932,6.770999908447266
157772934,3.4100000858306885
157772936,7.703999996185303
157772940,2.5969998836517334
157772942,9.237000465393066
157772944,3.63100004196167
157772946,4.335000038146973
157772948,4.800000190734863
157772950,2.1389999389648438
157772952,10.045999526977539
157772956,0.010999999940395355
157772958,7.890999794006348
157772960,6.182000160217285
157772962,5.6519999504089355
157772964,6.989999771118164
157772966,3.683000087738037
157772970,5.548999786376953
157772972,0.38199999928474426
157772974,9.795999526977539
157772978,5.632999897003174
157772980,7.552000045776367
157772982,3.859999895095825
157772984,8.871999740600586
157772986,7.673999786376953
157772988,2.684999942779541
157772990,3.9560000896453857
157772992,8.21399974822998
157772994,6.330999851226807
157772996,7.877999782562256
157772998,3.690000057220459
157773000,3.3459999561309814
157773002,5.683000087738037
157773004,3.0390000343322754
157773006,3.1459999084472656
157773008,8.946999549865723
157773010,4.47599983215332
157773012,2.2290000915527344
157773014,3.0190000534057617
157773016,6.729000091552734
157773020,5.050000190734863
157773022,4.067999839782715
157773024,0.41100001335144043
157773026,5.051000118255615
157773028,2.7899999618530273
157773032,3.6710000038146973
157773036,3.7209999561309814
157773040,1.3109999895095825
158158211,3.9830000400543213
158158215,-0.16500000655651093
158158217,7.113999843597412
158158219,3.6679999828338623
158158221,4.2179999351501465
158158223,3.4609999656677246
158158225,2.178999900817871
158158227,4.080999851226807
158158229,3.3469998836517334
158158231,4.520999908447266
158158233,3.1419999599456787
158158235,5.494999885559082
158158237,3.25600004196167
158158239,2.5929999351501465
158158241,1.6269999742507935
158158243,3.428999900817871
158158245,1.4839999675750732
158158247,3.0269999504089355
158158249,0.0
158158251,6.723999977111816
158158253,4.531000137329102
158158255,1.906000018119812
158158257,3.130000114440918
158158261,5.954999923706055
158158263,1.8669999837875366
158158265,1.2660000324249268
158158267,4.09499979019165
158158269,2.746000051498413
158158271,3.0399999618530273
158158273,3.200000047683716
158158275,3.934999942779541
158158277,8.63700008392334
158158279,4.5320000648498535
158158281,3.0959999561309814
158158283,5.952000141143799
158158285,4.057000160217285
158158287,4.400000095367432
158158289,3.240000009536743
158158291,5.02400016784668
158158293,7.116000175476074
158158295,4.232999801635742
158158297,5.60699987411499
158158299,0.703000009059906
158158301,3.427000045776367
158158303,2.5299999713897705
158158305,3.5929999351501465
158158307,4.51800012588501
158158309,9.178000450134277
158158311,6.309999942779541
158158313,1.8009999990463257
158158315,0.3799999952316284
158158317,3.928999900817871
158158319,5.324999809265137
158158321,3.4230000972747803
158158325,6.26800012588501
158158327,7.056000232696533
158158329,4.303999900817871
158158331,3.1449999809265137
158158333,6.922999858856201
158158335,3.4509999752044678
158158337,2.7730000019073486
158158341,1.4989999532699585
158158343,9.744000434875488
158158345,0.7509999871253967
158158347,3.013000011444092
158158349,1.1150000095367432
158158351,2.361999988555908
158158353,1.746999979019165
158158355,1.5920000076293945
158158357,1.6430000066757202
158158359,4.7829999923706055
158158361,2.6760001182556152
158158363,2.385999917984009
158158365,4.3979997634887695
158158367,2.8429999351501465
158158369,3.8949999809265137
158158371,1.8389999866485596
158158373,2.628999948501587
158158375,4.625999927520752
158158377,4.116000175476074
158158379,2.312000036239624
158158381,6.984000205993652
158158383,3.240000009536743
158158385,4.5269999504089355
158158387,2.7850000858306885
158158389,1.8079999685287476
158158391,7.586999893188477
158158393,4.2729997634887695
158158395,4.165999889373779
158158397,1.809000015258789
158158399,4.330999851226807
158402846,3.815999984741211
158402862,7.755000114440918
158402878,1.3680000305175781
158402894,3.8989999294281006
158402910,2.753999948501587
158402926,3.8929998874664307
158402942,2.690999984741211
159225722,3.0360000133514404
159225738,1.8509999513626099
159225754,3.631999969482422
159225770,1.934000015258789
159225786,2.9130001068115234
159225802,2.8469998836517334
159225818,2.3329999446868896
159225834,2.3580000400543213
159225850,4.283999919891357
159225866,2.5739998817443848
159225882,2.615000009536743
159226035,1.1440000534057617
159226037,7.197000026702881
159226053,4.505000114440918
159226055,4.794000148773193
159226069,3.180999994277954
159226071,5.5970001220703125
159226085,3.5
159226087,1.2050000429153442
159226099,2.2899999618530273
159226103,0.800000011920929
159226109,8.782999992370605
159226117,10.640999794006348
159226119,4.2220001220703125
159226125,8.505999565124512
159226133,0.9089999794960022
159226135,2.5209999084472656
159226141,4.750999927520752
159226147,8.097000122070312
159226149,5.895999908447266
159226151,3.0439999103546143
159226155,4.565000057220459
159226157,9.175000190734863
159226163,9.824000358581543
159226165,4.434999942779541
159226167,2.7070000171661377
159226171,6.175000190734863
159226173,5.840000152587891
159226179,7.801000118255615
159226183,3.299999952316284
159226187,8.496999740600586
159226195,8.918000221252441
159226199,3.1619999408721924
159226203,7.992000102996826
159226213,7.170000076293945
159226215,1.6490000486373901
159226219,8.956999778747559
159439107,8.10200023651123
160091580,11.416999816894531
160091612,8.121999740600586
160091883,2.5959999561309814
99,5.059999942779541
129,2.2160000801086426
131,3.2750000953674316
137,2.9660000801086426
145,0.652999997138977
177,3.5269999504089355
178,5.201000213623047
185,2.372999906539917
186,4.795000076293945
193,2.8299999237060547
194,3.825000047683716
195,2.4140000343322754
203,2.9100000858306885
218,3.2890000343322754
227,4.408999919891357
234,2.5769999027252197
235,3.5309998989105225
241,4.564000129699707
242,2.9519999027252197
257,6.831999778747559
265,5.304999828338623
275,2.818000078201294
281,5.281000137329102
282,5.554999828338623
305,4.4670000076293945
306,3.0380001068115234
322,2.8989999294281006
323,7.35699987411499
345,1.715000033378601
347,5.74399995803833
355,7.953999996185303
361,4.238999843597412
362,5.35099983215332
363,4.3460001945495605
370,4.932000160217285
371,3.2660000324249268
378,4.265999794006348
385,3.8910000324249268
389,1.9140000343322754
390,3.0439999103546143
393,4.611000061035156
397,0.22200000286102295
401,4.794000148773193
405,2.575000047683716
410,6.480999946594238
413,3.365999937057495
421,3.2669999599456787
426,6.793000221252441
429,6.323999881744385
434,3.9660000801086426
437,1.88100004196167
442,5.172999858856201
443,10.050000190734863
449,4.791999816894531
450,3.759999990463257
451,6.938000202178955
458,1.25600004196167
459,9.392000198364258
460,0.9639999866485596
465,3.5980000495910645
466,2.809999942779541
467,9.711000442504883
469,3.9630000591278076
477,3.190000057220459
482,2.8480000495910645
483,6.005000114440918
485,9.838000297546387
490,4.177999973297119
491,2.3570001125335693
493,7.019000053405762
497,3.2009999752044678
498,3.4040000438690186
501,9.807000160217285
506,4.038000106811523
509,9.711000442504883
514,2.684000015258789
524,4.307000160217285
529,4.614999771118164
532,3.6710000038146973
539,3.180000066757202
540,6.711999893188477
548,7.320000171661377
553,4.39900016784668
556,7.73199987411499
561,4.257999897003174
562,2.7990000247955322
564,9.5
565,7.431000232696533
569,5.114999771118164
570,4.122000217437744
572,9.220999717712402
573,6.99399995803833
578,1.6820000410079956
579,2.1710000038146973
586,3.496000051498413
593,2.171999931335449
596,2.0980000495910645
602,1.9700000286102295
612,1.5809999704360962
618,2.8489999771118164
620,1.7319999933242798
626,2.6510000228881836
628,6.046000003814697
634,2.5339999198913574
636,5.791999816894531
642,2.822000026702881
644,5.728000164031982
650,4.919000148773193
652,1.4739999771118164
658,4.183000087738037
659,4.770999908447266
666,2.2669999599456787
667,6.668000221252441
673,2.3269999027252197
674,1.4270000457763672
677,5.176000118255615
681,2.36899995803833
691,3.825000047683716
698,3.441999912261963
699,4.138999938964844
706,1.875
715,4.13700008392334
716,6.303999900817871
722,4.044000148773193
723,2.3310000896453857
730,3.8480000495910645
731,1.9630000591278076
738,1.7680000066757202
739,3.3420000076293945
746,1.1799999475479126
748,6.925000190734863
754,1.1260000467300415
756,5.38100004196167
771,9.527000427246094
773,8.690999984741211
777,9.85200023651123
779,9.062000274658203
787,9.503000259399414
795,9.229000091552734
803,8.458999633789062
811,6.811999797821045
825,3.4260001182556152
841,3.4230000972747803
844,8.107999801635742
852,7.754000186920166
858,4.806000232696533
859,7.679999828338623
860,8.312000274658203
866,3.7290000915527344
873,2.2669999599456787
874,4.796999931335449
875,2.5889999866485596
882,4.008999824523926
883,3.4830000400543213
890,2.4149999618530273
891,2.802000045776367
892,5.8460001945495605
898,4.1479997634887695
899,4.922999858856201
900,6.668000221252441
905,3.2060000896453857
906,4.394000053405762
907,8.123000144958496
908,6.327000141143799
914,4.672999858856201
915,8.02299976348877
916,8.21399974822998
924,9.019000053405762
932,-0.18199999630451202
953,3.450000047683716
961,6.290999889373779
963,2.684000015258789
964,5.573999881744385
969,6.243000030517578
970,2.562999963760376
972,5.195000171661377
973,5.324999809265137
974,7.39900016784668
978,5.7129998207092285
980,5.991000175476074
982,5.038000106811523
986,5.144000053405762
988,4.329999923706055
989,6.572000026702881
990,8.456000328063965
994,4.070000171661377
997,1.847000002861023
998,8.258999824523926
1002,2.128999948501587
1005,2.180999994277954
1010,2.2799999713897705
1018,1.1579999923706055
1026,1.4170000553131104
1036,5.199999809265137
1050,3.378000020980835
1051,5.749000072479248
1065,7.176000118255615
1161,2.9649999141693115
1219,3.128000020980835
1235,3.0969998836517334
1243,3.7699999809265137
1265,3.7300000190734863
1281,1.0839999914169312
1289,1.128999948501587
1297,3.1570000648498535
1313,8.133000373840332
1321,3.6419999599456787
1337,4.958000183105469
4522,4.565999984741211
4530,3.8489999771118164
4538,4.974999904632568
4540,3.2899999618530273
4541,8.621999740600586
4546,4.298999786376953
4547,5.110000133514404
4553,5.489999771118164
4556,3.671999931335449
4561,4.254000186920166
4562,4.26800012588501
4563,3.0980000495910645
4569,3.694999933242798
4572,3.697000026702881
4573,11.847999572753906
4577,4.414999961853027
4578,5.74399995803833
4580,3.7160000801086426
4581,4.376999855041504
4586,4.304999828338623
4587,4.974999904632568
4589,7.638000011444092
4593,4.004000186920166
4594,0.949999988079071
4597,5.436999797821045
4602,2.0840001106262207
4611,7.519999980926514
4613,6.547999858856201
4615,9.215999603271484
4617,4.543000221252441
4620,6.144000053405762
4625,4.959000110626221
4629,7.3429999351501465
4635,3.885999917984009
4636,7.297999858856201
4637,7.61299991607666
4642,5.718999862670898
4643,4.440999984741211
4649,4.070000171661377
4651,6.2179999351501465
4652,3.049999952316284
4658,4.419000148773193
4659,4.294000148773193
4660,0.7519999742507935
4665,6.794000148773193
4668,6.039000034332275
4669,1.6080000400543213
4677,1.937999963760376
4681,4.406000137329102
4682,7.1519999504089355
4683,5.738999843597412
4686,5.201000213623047
4689,3.6610000133514404
4691,4.373000144958496
4692,7.13100004196167
4694,6.4720001220703125
4697,3.325000047683716
4698,7.639999866485596
4702,8.883000373840332
4801,4.375
4802,1.7380000352859497
4803,0.640999972820282
4809,7.184000015258789
4813,2.5920000076293945
4820,4.6539998054504395
4821,4.684000015258789
4826,4.044000148773193
4827,3.505000114440918
4828,3.7839999198913574
4829,5.8979997634887695
4834,6.693999767303467
4836,3.625999927520752
4837,1.8300000429153442
4851,5.230000019073486
4852,4.0879998207092285
4860,5.21999979019165
4866,1.6660000085830688
4875,3.51200008392334
4882,3.2070000171661377
4883,3.8540000915527344
4890,1.5549999475479126
4897,1.4320000410079956
4899,2.875
4901,1.1920000314712524
4909,1.3459999561309814
4913,4.60699987411499
4916,4.0370001792907715
4917,3.2720000743865967
4918,3.497999906539917
4924,4.579999923706055
4926,3.8429999351501465
4934,3.3410000801086426
4939,1.8980000019073486
4942,3.490999937057495
4947,5.7129998207092285
4948,0.8019999861717224
4955,5.693999767303467
4956,3.3340001106262207
4963,4.90500020980835
4971,6.322999954223633
4973,4.118000030517578
4979,2.4539999961853027
4981,2.6740000247955322
4982,3.1429998874664307
4986,1.847000002861023
4987,3.2130000591278076
4989,4.260000228881836
4990,2.316999912261963
5049,3.4119999408721924
